#       # k              E            BS weight       TS weight
      2.3728604     -2.8903067       0.0047476       0.0049972
      2.4160033     -2.9097560       0.0047588       0.0050053
      2.4591462     -2.9236903       0.0047667       0.0050111
      2.5022891     -2.9320676       0.0047715       0.0050145
      2.5454321     -2.9348628       0.0047730       0.0050157
 
      0.0000000     -2.9181517       0.0058139       0.0061070
      0.0431429     -2.9153640       0.0058120       0.0061056
      0.0862858     -2.9070095       0.0058062       0.0061014
      0.1294287     -2.8931135       0.0057965       0.0060944
      0.1725717     -2.8737182       0.0057829       0.0060845
      0.2157146     -2.8488825       0.0057652       0.0060717
      0.2588575     -2.8186821       0.0057432       0.0060560
      0.3020004     -2.7832091       0.0057169       0.0060371
      0.3451433     -2.7425723       0.0056861       0.0060151
      0.3882862     -2.6968966       0.0056504       0.0059899
      0.4314292     -2.6463229       0.0056096       0.0059613
      0.4745721     -2.5910084       0.0055635       0.0059292
      0.5177150     -2.5311259       0.0055116       0.0058934
      0.5608579     -2.4668641       0.0054535       0.0058538
      0.6040008     -2.3984273       0.0053887       0.0058102
      0.6471437     -2.3260355       0.0053167       0.0057625
      0.6902867     -2.2499246       0.0052370       0.0057105
      0.7334296     -2.1703465       0.0051488       0.0056541
      0.7765725     -2.0875700       0.0050514       0.0055933
      0.8197154     -2.0018809       0.0049442       0.0055281
      0.8628583     -1.9135839       0.0048263       0.0054586
      0.9060012     -1.8230039       0.0046971       0.0053853
      0.9491442     -1.7304888       0.0045561       0.0053088
      0.9922871     -1.6364130       0.0044029       0.0052304
      1.0354300     -1.5411828       0.0042380       0.0051521
      1.0785729     -1.4452432       0.0040629       0.0050771
      1.1217158     -1.3490893       0.0038811       0.0050104
      1.1648587     -1.2532806       0.0036996       0.0049598
      1.2080017     -1.1584628       0.0035312       0.0049371
      1.2511446     -1.0653982       0.0033994       0.0049607
      1.2942875     -1.0653982       0.0033994       0.0049607
      1.3374304     -1.1584628       0.0035312       0.0049371
      1.3805733     -1.2532806       0.0036996       0.0049598
      1.4237162     -1.3490893       0.0038811       0.0050104
      1.4668592     -1.4452432       0.0040629       0.0050771
      1.5100021     -1.5411828       0.0042380       0.0051521
      1.5531450     -1.6364130       0.0044029       0.0052304
      1.5962879     -1.7304888       0.0045561       0.0053088
      1.6394308     -1.8230039       0.0046971       0.0053853
      1.6825737     -1.9135839       0.0048263       0.0054586
      1.7257167     -2.0018809       0.0049442       0.0055281
      1.7688596     -2.0875700       0.0050514       0.0055933
      1.8120025     -2.1703465       0.0051488       0.0056541
      1.8551454     -2.2499246       0.0052370       0.0057105
      1.8982883     -2.3260355       0.0053167       0.0057625
      1.9414312     -2.3984273       0.0053887       0.0058102
      1.9845741     -2.4668641       0.0054535       0.0058538
      2.0277171     -2.5311259       0.0055116       0.0058934
      2.0708600     -2.5910084       0.0055635       0.0059292
      2.1140029     -2.6463229       0.0056096       0.0059613
      2.1571458     -2.6968966       0.0056504       0.0059899
      2.2002887     -2.7425723       0.0056861       0.0060151
      2.2434316     -2.7832091       0.0057169       0.0060371
      2.2865746     -2.8186821       0.0057432       0.0060560
      2.3297175     -2.8488825       0.0057652       0.0060717
      2.3728604     -2.8737182       0.0057829       0.0060845
      2.4160033     -2.8931135       0.0057965       0.0060944
      2.4591462     -2.9070095       0.0058062       0.0061014
      2.5022891     -2.9153640       0.0058120       0.0061056
      2.5454321     -2.9181517       0.0058139       0.0061070
 
      0.0000000     -2.8997391       0.0069309       0.0072771
      0.0431429     -2.8969598       0.0069286       0.0072754
      0.0862858     -2.8886302       0.0069217       0.0072704
      0.1294287     -2.8747761       0.0069102       0.0072620
      0.1725717     -2.8554399       0.0068939       0.0072502
      0.2157146     -2.8306813       0.0068727       0.0072349
      0.2588575     -2.8005765       0.0068465       0.0072160
      0.3020004     -2.7652187       0.0068151       0.0071935
      0.3451433     -2.7247178       0.0067782       0.0071672
      0.3882862     -2.6792000       0.0067355       0.0071370
      0.4314292     -2.6288080       0.0066867       0.0071027
      0.4745721     -2.5737010       0.0066315       0.0070642
      0.5177150     -2.5140543       0.0065693       0.0070213
      0.5608579     -2.4500591       0.0064997       0.0069738
      0.6040008     -2.3819234       0.0064220       0.0069215
      0.6471437     -2.3098709       0.0063357       0.0068642
      0.6902867     -2.2341425       0.0062400       0.0068017
      0.7334296     -2.1549956       0.0061340       0.0067338
      0.7765725     -2.0727058       0.0060170       0.0066606
      0.8197154     -1.9875672       0.0058880       0.0065819
      0.8628583     -1.8998944       0.0057461       0.0064980
      0.9060012     -1.8100245       0.0055904       0.0064094
      0.9491442     -1.7183203       0.0054204       0.0063168
      0.9922871     -1.6251746       0.0052358       0.0062218
      1.0354300     -1.5310166       0.0050370       0.0061267
      1.0785729     -1.4363201       0.0048261       0.0060354
      1.1217158     -1.3416162       0.0046074       0.0059539
      1.1648587     -1.2475098       0.0043896       0.0058915
      1.2080017     -1.1547040       0.0041886       0.0058622
      1.2511446     -1.0640323       0.0040326       0.0058876
      1.2942875     -1.0640323       0.0040326       0.0058876
      1.3374304     -1.1547040       0.0041886       0.0058622
      1.3805733     -1.2475098       0.0043896       0.0058915
      1.4237162     -1.3416162       0.0046074       0.0059539
      1.4668592     -1.4363201       0.0048261       0.0060354
      1.5100021     -1.5310166       0.0050370       0.0061267
      1.5531450     -1.6251746       0.0052358       0.0062218
      1.5962879     -1.7183203       0.0054204       0.0063168
      1.6394308     -1.8100245       0.0055904       0.0064094
      1.6825737     -1.8998944       0.0057461       0.0064980
      1.7257167     -1.9875672       0.0058880       0.0065819
      1.7688596     -2.0727058       0.0060170       0.0066606
      1.8120025     -2.1549956       0.0061340       0.0067338
      1.8551454     -2.2341425       0.0062400       0.0068017
      1.8982883     -2.3098709       0.0063357       0.0068642
      1.9414312     -2.3819234       0.0064220       0.0069215
      1.9845741     -2.4500591       0.0064997       0.0069738
      2.0277171     -2.5140543       0.0065693       0.0070213
      2.0708600     -2.5737010       0.0066315       0.0070642
      2.1140029     -2.6288080       0.0066867       0.0071027
      2.1571458     -2.6792000       0.0067355       0.0071370
      2.2002887     -2.7247178       0.0067782       0.0071672
      2.2434316     -2.7652187       0.0068151       0.0071935
      2.2865746     -2.8005765       0.0068465       0.0072160
      2.3297175     -2.8306813       0.0068727       0.0072349
      2.3728604     -2.8554399       0.0068939       0.0072502
      2.4160033     -2.8747761       0.0069102       0.0072620
      2.4591462     -2.8886302       0.0069217       0.0072704
      2.5022891     -2.8969598       0.0069286       0.0072754
      2.5454321     -2.8997391       0.0069309       0.0072771
 
      0.0000000     -2.8796427       0.0081149       0.0085157
      0.0431429     -2.8768723       0.0081122       0.0085138
      0.0862858     -2.8685698       0.0081041       0.0085079
      0.1294287     -2.8547611       0.0080905       0.0084980
      0.1725717     -2.8354890       0.0080714       0.0084842
      0.2157146     -2.8108138       0.0080465       0.0084662
      0.2588575     -2.7808127       0.0080158       0.0084441
      0.3020004     -2.7455798       0.0079789       0.0084176
      0.3451433     -2.7052262       0.0079356       0.0083867
      0.3882862     -2.6598798       0.0078855       0.0083512
      0.4314292     -2.6096851       0.0078282       0.0083109
      0.4745721     -2.5548035       0.0077632       0.0082656
      0.5177150     -2.4954128       0.0076901       0.0082151
      0.5608579     -2.4317076       0.0076081       0.0081591
      0.6040008     -2.3638992       0.0075166       0.0080974
      0.6471437     -2.2922162       0.0074148       0.0080297
      0.6902867     -2.2169042       0.0073018       0.0079558
      0.7334296     -2.1382273       0.0071767       0.0078756
      0.7765725     -2.0564684       0.0070384       0.0077888
      0.8197154     -1.9719307       0.0068859       0.0076955
      0.8628583     -1.8849398       0.0067179       0.0075960
      0.9060012     -1.7958461       0.0065336       0.0074906
      0.9491442     -1.7050289       0.0063322       0.0073804
      0.9922871     -1.6129013       0.0061134       0.0072670
      1.0354300     -1.5199174       0.0058778       0.0071534
      1.0785729     -1.4265825       0.0056280       0.0070441
      1.1217158     -1.3334664       0.0053694       0.0069460
      1.1648587     -1.2412230       0.0051126       0.0068702
      1.2080017     -1.1506150       0.0048769       0.0068331
      1.2511446     -1.0625496       0.0046957       0.0068594
      1.2942875     -1.0625496       0.0046957       0.0068594
      1.3374304     -1.1506150       0.0048769       0.0068331
      1.3805733     -1.2412230       0.0051126       0.0068702
      1.4237162     -1.3334664       0.0053694       0.0069460
      1.4668592     -1.4265825       0.0056280       0.0070441
      1.5100021     -1.5199174       0.0058778       0.0071534
      1.5531450     -1.6129013       0.0061134       0.0072670
      1.5962879     -1.7050289       0.0063322       0.0073804
      1.6394308     -1.7958461       0.0065336       0.0074906
      1.6825737     -1.8849398       0.0067179       0.0075960
      1.7257167     -1.9719307       0.0068859       0.0076955
      1.7688596     -2.0564684       0.0070384       0.0077888
      1.8120025     -2.1382273       0.0071767       0.0078756
      1.8551454     -2.2169042       0.0073018       0.0079558
      1.8982883     -2.2922162       0.0074148       0.0080297
      1.9414312     -2.3638992       0.0075166       0.0080974
      1.9845741     -2.4317076       0.0076081       0.0081591
      2.0277171     -2.4954128       0.0076901       0.0082151
      2.0708600     -2.5548035       0.0077632       0.0082656
      2.1140029     -2.6096851       0.0078282       0.0083109
      2.1571458     -2.6598798       0.0078855       0.0083512
      2.2002887     -2.7052262       0.0079356       0.0083867
      2.2434316     -2.7455798       0.0079789       0.0084176
      2.2865746     -2.7808127       0.0080158       0.0084441
